ID ,Reference_number,Month_start,Year_start,Month_finish,Year_finish,Total_of_months,Sampling_habitat,Sampling_design,Effort,Method ,Trap_size,Strata_sampling,Order,Genus, Species_name_on_paper, Actual_species_name,Species_origin,Individuals_captured,Abundance_(ind/trap-nights),Voucher_Specimens
sm258,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Necromys,Bolomys lasiurus,Necromys lasiurus,Native,1,0.1,Yes
sm258,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Trinomys,Trinomys iheringi denigratus,Trinomys setosus,Native,5,0.5,Yes
sm258,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,3,0.3,Yes
sm258,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita ,Didelphis aurita,Native,1,0.1,Yes
sm258,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus ,Metachirus nudicaudatus,Native,2,0.2,Yes
sm259,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Necromys,Bolomys lasiurus,Necromys lasiurus,Native,2,0.2,Yes
sm259,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus ,Metachirus nudicaudatus,Native,1,0.1,Yes
sm260,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,3,0.3,Yes
sm260,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Euryoryzomys,Oryzomys russatus,Euryoryzomys russatus,Native,3,0.3,Yes
sm260,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,2,0.2,Yes
sm260,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus ,Metachirus nudicaudatus,Native,2,0.2,Yes
sm261,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,3,0.3,Yes
sm261,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,4,0.4,Yes
sm261,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Euryoryzomys,Oryzomys russatus,Euryoryzomys russatus,Native,4,0.4,Yes
sm261,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,1,0.1,Yes
sm261,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Oxymycterus,Oxymycterus dasytrichus,Oxymycterus dasytrichus,Native,3,0.3,Yes
sm261,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,2,0.2,Yes
sm261,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,1,0.1,Yes
sm261,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus ,Metachirus nudicaudatus,Native,3,0.3,Yes
sm262,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,5,0.5,Yes
sm262,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,7,0.7,Yes
sm262,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,2,0.2,Yes
sm262,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus ,Metachirus nudicaudatus,Native,4,0.4,Yes
sm263,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,3,0.3,Yes
sm263,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,1,0.1,Yes
sm263,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus ,Metachirus nudicaudatus,Native,1,0.1,Yes
sm264,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,3,0.3,Yes
sm264,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,9,0.9,Yes
sm264,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,2,0.2,Yes
sm264,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Marmosa murina,Marmosa murina,Native,5,0.5,Yes
sm264,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,4,0.4,Yes
sm265,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,7,0.7,Yes
sm265,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Euryoryzomys,Oryzomys russatus,Euryoryzomys russatus,Native,5,0.5,Yes
sm265,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Oecomys,Oecomys sp.,Oecomys catherinae,Native,1,0.1,Yes
sm265,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita ,Didelphis aurita,Native,2,0.2,Yes
sm265,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus ,Metachirus nudicaudatus,Native,2,0.2,Yes
sm266,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,3,0.3,Yes
sm266,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Marmosa murina,Marmosa murina,Native,6,0.6,Yes
sm266,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,3,0.3,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,3,0.3,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Oligoryzomys,Oligoryzomys sp.,Oligoryzomys sp.,Native,5,0.5,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,6,0.6,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Euryoryzomys,Oryzomys russatus,Euryoryzomys russatus,Native,6,0.6,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Thaptomys,Thaptomys nigrita,Thaptomys nigrita,Native,2,0.2,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,2,0.2,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,1,0.1,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Marmosa murina,Marmosa murina,Native,7,0.7,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,6,0.6,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Monodelphis,Monodelphis americana,Monodelphis americana,Native,3,0.3,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,3,0.3,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita ,Didelphis aurita,Native,1,0.1,Yes
sm267,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus ,Metachirus nudicaudatus,Native,3,0.3,Yes
sm268,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,2,0.2,Yes
sm268,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,1,0.1,Yes
sm268,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita ,Didelphis aurita,Native,2,0.2,Yes
sm269,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,1,0.1,Yes
sm269,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita ,Didelphis aurita,Native,1,0.1,Yes
sm270,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Cerradomys,Oryzomys subflavus,Cerradomys subflavus,Native,NA,0.3,Yes
sm270,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,4,0.4,Yes
sm270,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus ,Metachirus nudicaudatus,Native,1,0.1,Yes
sm271,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Calomys,Calomys sp. ,Calomys sp.,Native,1,0.1,Yes
sm271,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Rattus,Rattus rattus,Rattus rattus,Invasive,1,0.1,Yes
sm271,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Metachirus,Metachirus nudicaudatus ,Metachirus nudicaudatus,Native,1,0.1,Yes
sm272,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Cerradomys,Oryzomys subflavus,Cerradomys subflavus,Native,NA,0.1,Yes
sm272,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Rattus,Rattus rattus,Rattus rattus,Invasive,1,0.1,Yes
sm272,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,2,0.2,Yes
sm272,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita ,Didelphis aurita,Native,2,0.2,Yes
sm273,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,3,0.3,Yes
sm273,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,2,0.2,Yes
sm273,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Euryoryzomys,Oryzomys russatus,Euryoryzomys russatus,Native,2,0.2,Yes
sm273,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Oecomys,Oecomys sp.,Oecomys catherinae,Native,2,0.2,Yes
sm273,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Gracilinanus,Gracilinanus microtarsus,Gracilinanus microtarsus,Native,2,0.2,Yes
sm273,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,2,0.2,Yes
sm273,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita ,Didelphis aurita,Native,1,0.1,Yes
sm274,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,8,0.8,Yes
sm274,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,2,0.2,Yes
sm275,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Rhipidomys,Rhipidomys mastacalis,Rhipidomys mastacalis,Native,3,0.3,Yes
sm275,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,3,0.3,Yes
sm275,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Euryoryzomys,Oryzomys russatus,Euryoryzomys russatus,Native,3,0.3,Yes
sm275,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,NA,0.25,Yes
sm275,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosops,Marmosops incanus,Marmosops incanus,Native,3,0.3,Yes
sm275,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita ,Didelphis aurita,Native,1,0.1,Yes
sm276,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Hylaeamys,Oryzomys laticeps ,Hylaeamys seuanezi,Native,5,0.5,Yes
sm276,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Cerradomys,Oryzomys subflavus,Cerradomys subflavus,Native,NA,0.155,Yes
sm276,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Thaptomys,Thaptomys nigrita,Thaptomys nigrita,Native,1,0.1,Yes
sm276,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,NA,0.2,Yes
sm276,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Nectomys,Nectomys squamipes,Nectomys squamipes,Native,1,0.1,Yes
sm276,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Oecomys,Oecomys sp.,Oecomys catherinae,Native,2,0.2,Yes
sm277,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Akodon,Akodon cursor,Akodon cursor,Native,NA,1.3,Yes
sm277,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Rodentia,Trinomys,Trinomys miraptanga,Trinomys mirapitanga,Native,6,0.6,Yes
sm277,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Marmosa murina,Marmosa murina,Native,4,0.4,Yes
sm277,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Marmosa,Micoureus demerarae,Marmosa paraguayana,Native,2,0.2,Yes
sm277,21,March,1999,December,2001,34,Interior and Edge,Linear transect,1000,Live traps,M/L,Ground and understory,Didelphimorphia,Didelphis,Didelphis aurita ,Didelphis aurita,Native,2,0.2,Yes
sm278,24,July,2004,February,2005,8,Interior,Grid,2700,Pitfall,60L,Ground,Rodentia,Delomys,Delomys sublineatus,Delomys sublineatus,Native,170,6.296296296,No
